X	Y	Z
1170	5070	-222.352066353806
1170	5130	-229.420127303802
1170	5190	-236.488188253799
1170	5250	-243.556249203796
1170	5310	-250.624310153793
1170	5370	-257.69237110379
1170	5430	-204.760432053786
1170	5490	-211.828493003783
1170	5550	-218.89655395378
1170	5610	-225.964614903776
1170	5670	-173.032675853773
1170	5730	-180.10073680377
1170	5790	-127.168797753767
1170	5850	-134.236858703764
1170	5910	-141.30491965376
1170	5970	-88.3729806037568
1170	6030	-95.4410415537536
1170	6090	-102.50910250375
1170	6150	-49.5771634537468
1170	6210	-56.6452244037437
1170	6270	-3.7132853537405
1170	6330	-10.7813463037373
1170	6390	42.1505927462658
1170	6450	35.0825317962694
1170	6510	88.0144708462726
1170	6570	80.9464098962758
1170	6630	133.878348946279
1170	6690	126.810287996283
1170	6750	179.742227046286
1170	6810	172.674166096289
1170	6870	165.606105146292
1170	6930	218.538044196296
1170	6990	211.469983246299
1170	7050	264.401922296302
1170	7110	257.333861346306
1170	7170	310.265800396309
1170	7230	303.197739446312
1170	7290	356.129678496315
1170	7350	409.061617546318
1170	7410	461.993556596322
1170	7470	514.925495646325
1170	7530	567.857434696328
1170	7590	680.789373746332
1230	-2310	1969.73415168738
1230	-2370	1436.80221263737
1230	-2430	1263.87027358737
1230	-2490	970.938334537366
1230	-2550	798.006395487363
1230	-2610	685.07445643736
1230	-2670	572.142517387356
1230	-2730	459.210578337353
1230	-2790	406.27863928735
1230	-2850	353.346700237347
1230	-2910	300.414761187343
1230	-2970	247.48282213734
1230	-3030	194.550883087337
1230	-3090	141.618944037334
1230	-3150	88.6870049873301
1230	-3210	35.7550659373269
1230	-3270	42.8231268873237
1230	-3330	-10.1088121626794
1230	-3390	-3.04075121268306
1230	-3450	-55.9726902626862
1230	-3510	-48.9046293126894
1230	-3570	-101.836568362693
1230	-3630	-94.7685074126957
1230	-3690	-87.7004464626993
1230	-3750	-140.632385512703
1230	-3810	-133.564324562706
1230	-3870	-126.496263612709
1230	-3930	-119.428202662712
1230	-3990	-112.360141712716
1230	-4050	-165.292080762719
1230	-4110	-158.224019812722
1230	-4170	-151.155958862726
1230	-4230	-144.087897912729
1230	-4290	-137.019836962732
1230	-4350	-129.951776012736
1230	-4410	-122.883715062739
1230	-4470	-115.815654112742
1230	-4530	-108.747593162745
1230	-4590	-101.679532212748
1230	-4650	-94.6114712627518
1230	-4710	-87.543410312755
1230	-4770	-80.4753493627582
1230	-4830	-73.4072884127613
1230	-4890	-126.339227462765
1230	-4950	-119.271166512768
1230	-5010	-112.203105562771
1230	-5070	-105.135044612774
1230	-5130	-158.066983662778
1230	-5190	-150.998922712781
1230	-5250	-143.930861762784
1230	-5310	-136.862800812788
1230	-5370	-189.794739862791
1230	-5430	-182.726678912794
1230	-5490	-175.658617962798
1230	-5550	-228.590557012801
1230	-5610	-221.522496062804
1230	-5670	-214.454435112807
1230	-5730	-207.386374162811
1230	-5790	-260.318313212814
1230	-5850	-253.250252262817
1230	-5910	-246.182191312821
1230	-5970	-239.114130362824
1230	-6030	-232.046069412827
1230	-6090	-224.97800846283
1230	-6150	-217.909947512834
1230	-6210	-270.841886562837
1230	-6270	-263.77382561284
1230	-6330	-256.705764662843
1230	-6390	-249.637703712847
1230	-6450	-182.56964276285
1230	-6510	-175.501581812853
1230	-6570	-168.433520862856
1230	-6630	-161.365459912859
1230	-6690	-154.297398962863
1230	-6750	-147.229338012866
1230	-6810	-200.161277062869
1230	-6870	-193.093216112873
1230	-6930	-186.025155162876
1230	-6990	-178.957094212879
1230	-7050	-171.889033262883
1230	-7110	-164.820972312886
1230	-7170	-157.752911362889
1230	-7230	-210.684850412893
1230	-7290	-203.616789462896
1230	-7350	-196.548728512899
1230	-7410	-189.480667562902
1230	-7470	-242.412606612906
1230	-7530	-235.344545662909
1230	-7590	-228.276484712912
1230	-7650	-221.208423762916
1230	-7710	-274.140362812919
1230	-7770	-267.072301862922
1230	-7830	-320.004240912925
1230	-7890	-372.936179962928
1230	-7950	-365.868119012932
1230	-8010	-358.800058062935
1230	-8070	-411.731997112938
1230	-8130	-404.663936162942
1230	-8190	-457.595875212945
1230	-8250	-450.527814262948
1230	-8310	-443.459753312951
1230	-8370	-496.391692362955
1230	-8430	-489.323631412958
1230	-8490	-482.255570462961
1230	-8550	-535.187509512964
1230	-8610	-528.119448562968
1230	-8670	-521.051387612971
1230	-8730	-573.983326662974
1230	-8790	-566.915265712978
1230	-8850	-559.847204762981
1230	-8910	-552.779143812984
1230	-8970	-545.711082862987
1230	-9030	-538.643021912991
1230	-9090	-531.574960962994
1230	-9150	-524.506900012997
1230	-9210	-517.438839063001
1230	-9270	-450.370778113004
1230	-9330	-383.302717163007
1230	2670	1503.08509283765
1230	2730	1376.01703188765
1230	2790	1308.94897093765
1230	2850	1121.88090998766
1230	2910	994.812849037661
1230	2970	927.744788087664
1230	3030	860.676727137668
1230	3090	793.608666187671
1230	3150	726.540605237674
1230	3210	659.472544287677
1230	3270	652.404483337681
1230	3330	525.336422387684
1230	3390	458.268361437687
1230	3450	391.200300487691
1230	3510	324.132239537694
1230	3570	257.064178587697
1230	3630	249.9961176377
1230	3690	182.928056687704
1230	3750	175.859995737707
1230	3810	108.79193478771
1230	3870	101.723873837714
1230	3930	34.6558128877168
1230	3990	27.58775193772
1230	4050	20.5196909877232
1230	4110	-46.5483699622737
1230	4170	-53.6164309122701
1230	4230	-120.684491862267
1230	4290	-127.752552812264
1230	4350	-134.82061376226
1230	4410	-141.888674712257
1230	4470	-148.956735662254
1230	4530	-156.024796612251
1230	4590	-163.092857562247
1230	4650	-230.160918512244
1230	4710	-237.228979462241
1230	4770	-244.297040412237
1230	4830	-251.365101362234
1230	4890	-258.433162312231
1230	4950	-265.501223262228
1230	5010	-212.569284212224
1230	5070	-219.637345162221
1230	5130	-226.705406112218
1230	5190	-233.773467062214
1230	5250	-240.841528012211
1230	5310	-247.909588962208
1230	5370	-254.977649912204
1230	5430	-202.045710862201
1230	5490	-209.113771812198
1230	5550	-216.181832762195
1230	5610	-223.249893712192
1230	5670	-170.317954662188
1230	5730	-177.386015612185
1230	5790	-184.454076562182
1230	5850	-131.522137512178
1230	5910	-138.590198462175
1230	5970	-145.658259412172
1230	6030	-92.7263203621687
1230	6090	-99.7943813121656
1230	6150	-46.8624422621619
1230	6210	-53.9305032121588
1230	6270	-0.998564162155617
1230	6330	-8.06662511215245
1230	6390	44.8653139378512
1230	6450	37.7972529878543
1230	6510	30.7291920378575
1230	6570	83.6611310878607
1230	6630	76.5930701378638
1230	6690	129.525009187867
1230	6750	122.456948237871
1230	6810	175.388887287874
1230	6870	168.320826337877
1230	6930	161.252765387881
1230	6990	214.184704437884
1230	7050	207.116643487887
1230	7110	260.04858253789
1230	7170	252.980521587894
1230	7230	305.912460637897
1230	7290	298.8443996879
1230	7350	351.776338737904
1230	7410	404.708277787907
1230	7470	457.64021683791
1230	7530	510.572155887913
1230	7590	563.504094937916
1230	7650	676.43603398792
1290	-2370	1559.51693382896
1290	-2430	1386.58499477895
1290	-2490	1273.65305572895
1290	-2550	860.721116678948
1290	-2610	687.789177628945
1290	-2670	574.857238578942
1290	-2730	461.925299528938
1290	-2790	408.993360478935
1290	-2850	356.061421428932
1290	-2910	303.129482378929
1290	-2970	250.197543328925
1290	-3030	197.265604278922
1290	-3090	144.333665228919
1290	-3150	91.4017261789154
1290	-3210	38.4697871289122
1290	-3270	45.5378480789091
1290	-3330	-7.3940909710941
1290	-3390	-0.326030021097722
1290	-3450	-53.2579690711009
1290	-3510	-46.1899081211041
1290	-3570	-99.1218471711072
1290	-3630	-92.0537862211104
1290	-3690	-84.985725271114
1290	-3750	-137.917664321117
1290	-3810	-130.84960337112
1290	-3870	-123.781542421124
1290	-3930	-116.713481471127
1290	-3990	-109.64542052113
1290	-4050	-102.577359571133
1290	-4110	-155.509298621137
1290	-4170	-148.44123767114
1290	-4230	-141.373176721143
1290	-4290	-134.305115771147
1290	-4350	-127.23705482115
1290	-4410	-120.168993871153
1290	-4470	-113.100932921157
1290	-4530	-106.03287197116
1290	-4590	-98.9648110211629
1290	-4650	-91.8967500711665
1290	-4710	-84.8286891211696
1290	-4770	-77.7606281711728
1290	-4830	-70.692567221176
1290	-4890	-63.6245062711796
1290	-4950	-116.556445321183
1290	-5010	-109.488384371186
1290	-5070	-102.420323421189
1290	-5130	-95.3522624711923
1290	-5190	-88.2842015211959
1290	-5250	-81.216140571199
1290	-5310	-134.148079621202
1290	-5370	-127.080018671206
1290	-5430	-120.011957721209
1290	-5490	-172.943896771212
1290	-5550	-165.875835821215
1290	-5610	-158.807774871218
1290	-5670	-151.739713921222
1290	-5730	-204.671652971225
1290	-5790	-197.603592021228
1290	-5850	-190.535531071232
1290	-5910	-183.467470121235
1290	-5970	-176.399409171238
1290	-6030	-169.331348221242
1290	-6090	-222.263287271245
1290	-6150	-215.195226321248
1290	-6210	-208.127165371252
1290	-6270	-201.059104421255
1290	-6330	-193.991043471258
1290	-6390	-186.922982521261
1290	-6450	-179.854921571265
1290	-6510	-112.786860621268
1290	-6570	-105.718799671271
1290	-6630	-98.6507387212741
1290	-6690	-91.5826777712778
1290	-6750	-84.5146168212809
1290	-6810	-77.4465558712841
1290	-6870	-130.378494921287
1290	-6930	-123.310433971291
1290	-6990	-116.242373021294
1290	-7050	-109.174312071297
1290	-7110	-102.106251121301
1290	-7170	-95.038190171304
1290	-7230	-87.9701292213072
1290	-7290	-140.90206827131
1290	-7350	-133.834007321314
1290	-7410	-126.765946371317
1290	-7470	-119.69788542132
1290	-7530	-172.629824471323
1290	-7590	-165.561763521327
1290	-7650	-158.49370257133
1290	-7710	-211.425641621333
1290	-7770	-204.357580671337
1290	-7830	-257.28951972134
1290	-7890	-250.221458771343
1290	-7950	-303.153397821347
1290	-8010	-296.08533687135
1290	-8070	-349.017275921353
1290	-8130	-341.949214971356
1290	-8190	-394.88115402136
1290	-8250	-387.813093071363
1290	-8310	-440.745032121366
1290	-8370	-433.676971171369
1290	-8430	-426.608910221373
1290	-8490	-479.540849271376
1290	-8550	-472.472788321379
1290	-8610	-525.404727371382
1290	-8670	-518.336666421386
1290	-8730	-511.268605471389
1290	-8790	-564.200544521392
1290	-8850	-557.132483571396
1290	-8910	-550.064422621399
1290	-8970	-542.996361671402
1290	-9030	-535.928300721405
1290	-9090	-528.860239771409
1290	-9150	-521.792178821412
1290	-9210	-454.724117871415
1290	-9270	-447.656056921418
1290	-9330	-380.587995971422
1290	2670	1505.79981402923
1290	2730	1378.73175307924
1290	2790	1251.66369212924
1290	2850	1124.59563117924
1290	2910	997.527570229247
1290	2970	930.45950927925
1290	3030	863.391448329253
1290	3090	796.323387379256
1290	3150	729.25532642926
1290	3210	662.187265479263
1290	3270	655.119204529266
1290	3330	588.051143579269
1290	3390	460.983082629273
1290	3450	393.915021679276
1290	3510	326.846960729279
1290	3570	259.778899779282
1290	3630	252.710838829285
1290	3690	185.642777879289
1290	3750	118.574716929292
1290	3810	111.506655979295
1290	3870	44.438595029299
1290	3930	37.3705340793022
1290	3990	-29.6975268706947
1290	4050	-36.7655878206915
1290	4110	-43.8336487706883
1290	4170	-50.9017097206847
1290	4230	-117.969770670682
1290	4290	-125.037831620678
1290	4350	-132.105892570675
1290	4410	-139.173953520672
1290	4470	-146.242014470668
1290	4530	-213.310075420665
1290	4590	-220.378136370662
1290	4650	-227.446197320658
1290	4710	-234.514258270655
1290	4770	-241.582319220652
1290	4830	-248.650380170649
1290	4890	-255.718441120645
1290	4950	-262.786502070642
1290	5010	-209.854563020639
1290	5070	-216.922623970636
1290	5130	-223.990684920633
1290	5190	-231.058745870629
1290	5250	-238.126806820626
1290	5310	-245.194867770623
1290	5370	-252.262928720619
1290	5430	-199.330989670616
1290	5490	-206.399050620613
1290	5550	-213.46711157061
1290	5610	-220.535172520606
1290	5670	-167.603233470603
1290	5730	-174.6712944206
1290	5790	-181.739355370597
1290	5850	-128.807416320593
1290	5910	-135.87547727059
1290	5970	-142.943538220587
1290	6030	-90.0115991705834
1290	6090	-97.0796601205802
1290	6150	-104.147721070577
1290	6210	-51.2157820205734
1290	6270	-58.2838429705703
1290	6330	-5.35190392056711
1290	6390	-12.4199648705635
1290	6450	40.5119741794397
1290	6510	33.4439132294428
1290	6570	86.375852279446
1290	6630	79.3077913294492
1290	6690	132.239730379453
1290	6750	125.171669429456
1290	6810	118.103608479459
1290	6870	111.035547529463
1290	6930	163.967486579466
1290	6990	156.899425629469
1290	7050	209.831364679472
1290	7110	202.763303729475
1290	7170	195.695242779479
1290	7230	248.627181829482
1290	7290	241.559120879485
1290	7350	294.491059929489
1290	7410	347.422998979492
1290	7470	340.354938029495
1290	7530	393.286877079498
1290	7590	446.218816129502
1290	7650	499.150755179505
1290	7710	612.082694229508
1350	-2430	1509.29971597054
1350	-2490	1396.36777692054
1350	-2550	1223.43583787053
1350	-2610	750.50389882053
1350	-2670	637.571959770527
1350	-2730	524.640020720523
1350	-2790	411.70808167052
1350	-2850	358.776142620517
1350	-2910	305.844203570513
1350	-2970	252.91226452051
1350	-3030	199.980325470507
1350	-3090	147.048386420504
1350	-3150	94.1164473705003
1350	-3210	41.1845083204971
1350	-3270	48.252569270494
1350	-3330	-4.67936977950922
1350	-3390	2.38869117048716
1350	-3450	-50.543247879516
1350	-3510	-43.4751869295192
1350	-3570	-96.4071259795223
1350	-3630	-89.339065029526
1350	-3690	-82.2710040795291
1350	-3750	-135.202943129532
1350	-3810	-128.134882179535
1350	-3870	-121.066821229539
1350	-3930	-113.998760279542
1350	-3990	-106.930699329545
1350	-4050	-99.8626383795486
1350	-4110	-92.7945774295522
1350	-4170	-145.726516479555
1350	-4230	-138.658455529559
1350	-4290	-131.590394579562
1350	-4350	-124.522333629565
1350	-4410	-117.454272679568
1350	-4470	-110.386211729572
1350	-4530	-103.318150779575
1350	-4590	-36.2500898295784
1350	-4650	-29.1820288795816
1350	-4710	-82.1139679295848
1350	-4770	-75.0459069795879
1350	-4830	-67.9778460295911
1350	-4890	-60.9097850795943
1350	-4950	-53.8417241295979
1350	-5010	-46.773663179601
1350	-5070	-39.7056022296042
1350	-5130	-32.6375412796078
1350	-5190	-85.569480329611
1350	-5250	-78.5014193796142
1350	-5310	-71.4333584296173
1350	-5370	-64.3652974796205
1350	-5430	-117.297236529624
1350	-5490	-110.229175579627
1350	-5550	-103.16111462963
1350	-5610	-156.093053679634
1350	-5670	-149.024992729637
1350	-5730	-141.95693177964
1350	-5790	-134.888870829644
1350	-5850	-127.820809879647
1350	-5910	-180.75274892965
1350	-5970	-173.684687979654
1350	-6030	-166.616627029657
1350	-6090	-159.54856607966
1350	-6150	-152.480505129663
1350	-6210	-145.412444179667
1350	-6270	-138.34438322967
1350	-6330	-131.276322279673
1350	-6390	-124.208261329676
1350	-6450	-117.14020037968
1350	-6510	-110.072139429683
1350	-6570	-43.0040784796861
1350	-6630	-35.9360175296895
1350	-6690	-28.8679565796929
1350	-6750	-21.799895629696
1350	-6810	-14.7318346796992
1350	-6870	-67.6637737297026
1350	-6930	-60.595712779706
1350	-6990	-53.5276518297092
1350	-7050	-46.4595908797123
1350	-7110	-39.3915299297157
1350	-7170	-32.3234689797191
1350	-7230	-25.2554080297223
1350	-7290	-18.1873470797254
1350	-7350	-71.1192861297288
1350	-7410	-64.0512251797322
1350	-7470	-56.9831642297354
1350	-7530	-109.915103279739
1350	-7590	-102.847042329742
1350	-7650	-95.7789813797453
1350	-7710	-88.7109204297485
1350	-7770	-141.642859479752
1350	-7830	-194.574798529755
1350	-7890	-187.506737579758
1350	-7950	-240.438676629762
1350	-8010	-233.370615679765
1350	-8070	-286.302554729768
1350	-8130	-279.234493779771
1350	-8190	-332.166432829775
1350	-8250	-325.098371879778
1350	-8310	-378.030310929781
1350	-8370	-370.962249979784
1350	-8430	-423.894189029788
1350	-8490	-416.826128079791
1350	-8550	-469.758067129794
1350	-8610	-462.690006179798
1350	-8670	-455.621945229801
1350	-8730	-508.553884279804
1350	-8790	-501.485823329807
1350	-8850	-494.417762379811
1350	-8910	-487.349701429814
1350	-8970	-480.281640479817
1350	-9030	-473.21357952982
1350	-9090	-466.145518579824
1350	-9150	-459.077457629827
1350	-9210	-452.00939667983
1350	-9270	-384.941335729834
1350	-9330	-317.873274779837
1350	2670	1508.51453522082
1350	2730	1381.44647427082
1350	2790	1194.37841332082
1350	2850	1067.31035237083
1350	2910	1000.24229142083
1350	2970	873.174230470835
1350	3030	806.106169520838
1350	3090	739.038108570841
1350	3150	731.970047620845
1350	3210	664.901986670848
1350	3270	597.833925720851
1350	3330	530.765864770854
1350	3390	463.697803820858
1350	3450	396.629742870861
1350	3510	329.561681920864
1350	3570	262.493620970867
1350	3630	255.425560020871
1350	3690	188.357499070874
1350	3750	121.289438120877
1350	3810	114.22137717088
1350	3870	47.1533162208834
1350	3930	40.085255270887
1350	3990	-26.9828056791098
1350	4050	-34.0508666291066
1350	4110	-41.118927579103
1350	4170	-108.1869885291
1350	4230	-115.255049479097
1350	4290	-122.323110429094
1350	4350	-129.39117137909
1350	4410	-136.459232329087
1350	4470	-143.527293279084
1350	4530	-210.59535422908
1350	4590	-217.663415179077
1350	4650	-224.731476129074
1350	4710	-231.79953707907
1350	4770	-238.867598029067
1350	4830	-245.935658979064
1350	4890	-253.003719929061
1350	4950	-200.071780879057
1350	5010	-207.139841829054
1350	5070	-214.207902779051
1350	5130	-221.275963729047
1350	5190	-228.344024679044
1350	5250	-235.412085629041
1350	5310	-242.480146579038
1350	5370	-249.548207529035
1350	5430	-196.616268479031
1350	5490	-203.684329429028
1350	5550	-210.752390379025
1350	5610	-217.820451329021
1350	5670	-164.888512279018
1350	5730	-171.956573229015
1350	5790	-179.024634179012
1350	5850	-126.092695129008
1350	5910	-133.160756079005
1350	5970	-140.228817029002
1350	6030	-87.2968779789985
1350	6090	-94.3649389289949
1350	6150	-101.432999878992
1350	6210	-48.5010608289886
1350	6270	-55.5691217789854
1350	6330	-62.6371827289822
1350	6390	-9.70524367897906
1350	6450	-16.7733046289754
1350	6510	36.1586344210277
1350	6570	29.0905734710309
1350	6630	82.0225125210345
1350	6690	74.9544515710377
1350	6750	127.886390621041
1350	6810	120.818329671044
1350	6870	113.750268721047
1350	6930	106.682207771051
1350	6990	159.614146821054
1350	7050	152.546085871057
1350	7110	205.478024921061
1350	7170	198.409963971064
1350	7230	191.341903021067
1350	7290	244.27384207107
1350	7350	237.205781121073
1350	7410	290.137720171077
1350	7470	283.06965922108
1350	7530	336.001598271083
1350	7590	388.933537321087
1350	7650	381.86547637109
1350	7710	434.797415421093
1350	7770	547.729354471096
1350	7830	600.6612935211
1410	-2490	1459.08249811212
1410	-2550	1346.15055906212
1410	-2610	873.218620012115
1410	-2670	640.286680962111
1410	-2730	527.354741912108
1410	-2790	474.422802862105
1410	-2850	361.490863812102
1410	-2910	308.558924762098
1410	-2970	255.626985712095
1410	-3030	202.695046662092
1410	-3090	149.763107612089
1410	-3150	96.8311685620852
1410	-3210	103.899229512082
1410	-3270	50.9672904620788
1410	-3330	-1.96464858792433
1410	-3390	5.10341236207205
1410	-3450	-47.8285266879311
1410	-3510	-40.7604657379343
1410	-3570	-93.6924047879374
1410	-3630	-86.6243438379406
1410	-3690	-79.5562828879442
1410	-3750	-132.488221937947
1410	-3810	-125.420160987951
1410	-3870	-118.352100037954
1410	-3930	-111.284039087957
1410	-3990	-104.215978137961
1410	-4050	-97.1479171879637
1410	-4110	-90.0798562379669
1410	-4170	-143.01179528797
1410	-4230	-135.943734337974
1410	-4290	-128.875673387977
1410	-4350	-121.80761243798
1410	-4410	-114.739551487984
1410	-4470	-47.6714905379868
1410	-4530	-40.6034295879899
1410	-4590	-33.5353686379931
1410	-4650	-26.4673076879967
1410	-4710	-19.3992467379999
1410	-4770	-12.331185788003
1410	-4830	-5.26312483800621
1410	-4890	-58.1950638880098
1410	-4950	-51.127002938013
1410	-5010	-44.0589419880162
1410	-5070	-36.9908810380193
1410	-5130	-29.9228200880225
1410	-5190	-22.8547591380261
1410	-5250	-15.7866981880293
1410	-5310	-68.7186372380324
1410	-5370	-61.6505762880361
1410	-5430	-54.5825153380392
1410	-5490	-47.5144543880424
1410	-5550	-100.446393438046
1410	-5610	-93.3783324880487
1410	-5670	-86.3102715380523
1410	-5730	-79.2422105880555
1410	-5790	-72.1741496380587
1410	-5850	-125.106088688062
1410	-5910	-118.038027738065
1410	-5970	-110.969966788069
1410	-6030	-103.901905838072
1410	-6090	-96.833844888075
1410	-6150	-89.7657839380786
1410	-6210	-82.6977229880818
1410	-6270	-75.6296620380849
1410	-6330	-68.5616010880881
1410	-6390	-61.4935401380917
1410	-6450	-54.4254791880949
1410	-6510	-47.357418238098
1410	-6570	-40.2893572881012
1410	-6630	26.7787036618954
1410	-6690	33.846764611892
1410	-6750	40.9148255618888
1410	-6810	47.9828865118857
1410	-6870	-4.94905253811771
1410	-6930	2.11900841187889
1410	-6990	9.18706936187573
1410	-7050	16.2551303118726
1410	-7110	23.3231912618692
1410	-7170	30.3912522118658
1410	-7230	37.4593131618626
1410	-7290	44.5273741118594
1410	-7350	51.5954350618561
1410	-7410	-1.33650398814734
1410	-7470	5.73155696184949
1410	-7530	12.7996179118463
1410	-7590	-40.1323211381571
1410	-7650	-33.0642601881605
1410	-7710	-25.9961992381636
1410	-7770	-78.9281382881668
1410	-7830	-71.86007733817
1410	-7890	-124.792016388173
1410	-7950	-177.723955438177
1410	-8010	-170.65589448818
1410	-8070	-223.587833538183
1410	-8130	-276.519772588186
1410	-8190	-269.45171163819
1410	-8250	-322.383650688193
1410	-8310	-315.315589738196
1410	-8370	-368.2475287882
1410	-8430	-361.179467838203
1410	-8490	-414.111406888206
1410	-8550	-407.043345938209
1410	-8610	-459.975284988213
1410	-8670	-452.907224038216
1410	-8730	-445.839163088219
1410	-8790	-498.771102138222
1410	-8850	-491.703041188226
1410	-8910	-484.634980238229
1410	-8970	-477.566919288232
1410	-9030	-470.498858338236
1410	-9090	-463.430797388239
1410	-9150	-396.362736438242
1410	-9210	-389.294675488246
1410	-9270	-322.226614538249
1410	-9330	-255.158553588252
1410	2670	1511.2292564124
1410	2730	1384.16119546241
1410	2790	1197.09313451241
1410	2850	1070.02507356241
1410	2910	1002.95701261242
1410	2970	875.888951662419
1410	3030	808.820890712423
1410	3090	741.752829762426
1410	3150	674.684768812429
1410	3210	667.616707862433
1410	3270	600.548646912436
1410	3330	533.480585962439
1410	3390	466.412525012443
1410	3450	399.344464062446
1410	3510	332.276403112449
1410	3570	265.208342162452
1410	3630	198.140281212455
1410	3690	191.072220262459
1410	3750	124.004159312462
1410	3810	56.9360983624651
1410	3870	49.8680374124688
1410	3930	-17.2000235375281
1410	3990	-24.2680844875249
1410	4050	-31.3361454375217
1410	4110	-98.4042063875186
1410	4170	-105.472267337515
1410	4230	-112.540328287512
1410	4290	-119.608389237509
1410	4350	-126.676450187505
1410	4410	-133.744511137502
1410	4470	-200.812572087499
1410	4530	-207.880633037495
1410	4590	-214.948693987492
1410	4650	-222.016754937489
1410	4710	-229.084815887486
1410	4770	-236.152876837482
1410	4830	-243.220937787479
1410	4890	-250.288998737476
1410	4950	-257.357059687472
1410	5010	-204.425120637469
1410	5070	-211.493181587466
1410	5130	-218.561242537463
1410	5190	-225.629303487459
1410	5250	-232.697364437456
1410	5310	-239.765425387453
1410	5370	-246.833486337449
1410	5430	-193.901547287446
1410	5490	-200.969608237443
1410	5550	-208.03766918744
1410	5610	-215.105730137437
1410	5670	-162.173791087433
1410	5730	-169.24185203743
1410	5790	-176.309912987427
1410	5850	-183.377973937423
1410	5910	-130.44603488742
1410	5970	-137.514095837417
1410	6030	-144.582156787414
1410	6090	-91.6502177374105
1410	6150	-98.7182786874068
1410	6210	-105.786339637404
1410	6270	-52.8544005874005
1410	6330	-59.9224615373973
1410	6390	-6.99052248739372
1410	6450	-14.0585834373906
1410	6510	38.8733556126126
1410	6570	31.8052946626158
1410	6630	84.7372337126189
1410	6690	77.6691727626226
1410	6750	70.6011118126257
1410	6810	63.5330508626289
1410	6870	116.464989912633
1410	6930	109.396928962636
1410	6990	102.328868012639
1410	7050	155.260807062642
1410	7110	148.192746112645
1410	7170	201.124685162649
1410	7230	194.056624212652
1410	7290	186.988563262655
1410	7350	239.920502312659
1410	7410	232.852441362662
1410	7470	285.784380412665
1410	7530	278.716319462668
1410	7590	271.648258512671
1410	7650	324.580197562675
1410	7710	377.512136612678
1410	7770	430.444075662681
1410	7830	483.376014712685
1410	7890	596.307953762688
1470	-2490	1641.79721930371
1470	-2550	1468.8652802537
1470	-2610	995.933341203699
1470	-2670	703.001402153696
1470	-2730	530.069463103693
1470	-2790	477.13752405369
1470	-2850	364.205585003687
1470	-2910	311.273645953683
1470	-2970	258.34170690368
1470	-3030	205.409767853677
1470	-3090	152.477828803674
1470	-3150	99.5458897536701
1470	-3210	106.613950703667
1470	-3270	53.6820116536637
1470	-3330	60.7500726036606
1470	-3390	7.81813355365693
1470	-3450	-45.1138054963462
1470	-3510	-38.0457445463494
1470	-3570	-90.9776835963526
1470	-3630	-83.9096226463562
1470	-3690	-76.8415616963593
1470	-3750	-129.773500746363
1470	-3810	-122.705439796366
1470	-3870	-115.637378846369
1470	-3930	-108.569317896372
1470	-3990	-101.501256946376
1470	-4050	-94.4331959963788
1470	-4110	-87.3651350463824
1470	-4170	-80.2970740963856
1470	-4230	-73.2290131463888
1470	-4290	-66.1609521963919
1470	-4350	-59.0928912463951
1470	-4410	-52.0248302963987
1470	-4470	-44.9567693464019
1470	-4530	-37.888708396405
1470	-4590	-30.8206474464087
1470	-4650	-23.7525864964118
1470	-4710	-16.684525546415
1470	-4770	-9.61646459641815
1470	-4830	-2.54840364642132
1470	-4890	4.51965730357551
1470	-4950	11.5877182535719
1470	-5010	18.6557792035687
1470	-5070	25.7238401535656
1470	-5130	32.7919011035619
1470	-5190	-20.1400379464412
1470	-5250	-13.0719769964444
1470	-5310	-6.00391604644756
1470	-5370	1.06414490354928
1470	-5430	8.13220585354566
1470	-5490	-44.7997331964575
1470	-5550	-37.7316722464607
1470	-5610	-30.6636112964643
1470	-5670	-23.5955503464675
1470	-5730	-76.5274893964706
1470	-5790	-69.4594284464738
1470	-5850	-62.391367496477
1470	-5910	-55.3233065464806
1470	-5970	-48.2552455964837
1470	-6030	-41.1871846464869
1470	-6090	-34.1191236964905
1470	-6150	-27.0510627464937
1470	-6210	-19.9830017964969
1470	-6270	-12.9149408465
1470	-6330	-5.8468798965032
1470	-6390	1.22118105349364
1470	-6450	8.28924200349002
1470	-6510	15.3573029534869
1470	-6570	22.4253639034837
1470	-6630	29.4934248534803
1470	-6690	96.5614858034769
1470	-6750	103.629546753474
1470	-6810	110.697607703471
1470	-6870	117.765668653467
1470	-6930	124.833729603464
1470	-6990	131.901790553461
1470	-7050	138.969851503457
1470	-7110	146.037912453454
1470	-7170	153.105973403451
1470	-7230	160.174034353447
1470	-7290	107.242095303444
1470	-7350	114.310156253441
1470	-7410	121.378217203438
1470	-7470	128.446278153434
1470	-7530	75.5143391034312
1470	-7590	82.5824000534278
1470	-7650	29.6504610034244
1470	-7710	36.7185219534213
1470	-7770	-16.2134170965819
1470	-7830	-9.14535614658507
1470	-7890	-62.0772951965885
1470	-7950	-115.009234246592
1470	-8010	-107.941173296595
1470	-8070	-160.873112346598
1470	-8130	-213.805051396602
1470	-8190	-206.736990446605
1470	-8250	-259.668929496608
1470	-8310	-252.600868546611
1470	-8370	-305.532807596615
1470	-8430	-358.464746646618
1470	-8490	-351.396685696621
1470	-8550	-404.328624746624
1470	-8610	-397.260563796628
1470	-8670	-390.192502846631
1470	-8730	-443.124441896634
1470	-8790	-436.056380946638
1470	-8850	-428.988319996641
1470	-8910	-421.920259046644
