X	Y	nZxy
5250	-3690	-482.030615657126
5250	-3750	-484.19359330506
5250	-3810	-546.356570952993
5250	-3870	-548.519548600927
5250	-390	-63.0668450207852
5250	-3930	-610.68252624886
5250	-3990	-612.845503896794
5250	-4050	-615.008481544727
5250	-4110	-617.171459192661
5250	-4170	-619.334436840594
5250	-4230	-621.497414488528
5250	-4290	-623.660392136461
5250	-4350	-625.823369784395
5250	-4410	-627.986347432328
5250	-4470	-630.149325080262
5250	-450	-65.2298226687187
5250	-4530	-572.312302728195
5250	-4590	-574.475280376129
5250	-4650	-516.638258024062
5250	-4710	-518.801235671996
5250	-4770	-460.964213319929
5250	-4830	-463.127190967863
5250	-4890	-465.290168615796
5250	-4950	-467.45314626373
5250	-5010	-409.616123911663
5250	-5070	-411.779101559596
5250	-510	-67.3928003166521
5250	-5130	-413.94207920753
5250	-5190	-416.105056855463
5250	-5250	-418.268034503397
5250	-5310	-420.43101215133
5250	-5370	-422.593989799264
5250	-5430	-424.756967447197
5250	-5490	-426.919945095131
5250	-5550	-429.082922743064
5250	-5610	-371.245900390998
5250	-5670	-373.408878038931
5250	-570	-9.55577796458567
5250	-5730	-375.571855686865
5250	-5790	-317.734833334798
5250	-5850	-319.897810982732
5250	-5910	-262.060788630665
5250	-5970	-204.223766278599
5250	-630	-11.7187556125191
5250	-690	-13.8817332604526
5250	-750	43.955289091614
5250	-810	41.7923114436804
5250	-870	99.629333795747
5250	-89.9998	-112.251949571192
5250	-90	-112.251956781118
5250	-930	97.4663561478135
5250	-990	155.30337849988
5250	1050	-191.155381470382
5250	1110	-248.992403822448
5250	1170	-246.829426174515
5250	1230	-244.666448526581
5250	1290	-242.503470878648
5250	1350	-240.340493230714
5250	1410	-238.177515582781
5250	1470	-296.014537934847
5250	149.999	-103.601082239011
5250	150	-163.600046189384
5250	1530	-293.851560286914
5250	1590	-291.68858263898
5250	1650	-289.525604991047
5250	1710	-287.362627343113
5250	1770	-345.19964969518
5250	1830	-343.036672047246
5250	1890	-340.873694399313
5250	1950	-338.71071675138
5250	2010	-336.547739103446
5250	2070	-334.384761455513
5250	210	-161.43706854145
5250	2130	-272.221783807579
5250	2190	-270.058806159646
5250	2250	-207.895828511712
5250	2310	-205.732850863779
5250	2370	-143.569873215845
5250	2430	-81.4068955679118
5250	2490	-19.2439179199782
5250	2550	102.919059727955
5250	2610	225.082037375889
5250	2670	767.245015023822
5250	270	-159.274090893517
5250	29.9995	-107.926019510065
5250	30	-167.926001485251
5250	30.0002	-167.925994275325
5250	30.0013	-107.925954620735
5250	330	-157.111113245584
5250	390	-154.94813559765
5250	450	-152.785157949716
5250	510	-150.622180301783
5250	570	-208.45920265385
5250	570.001	-148.459166604222
5250	629.999	-146.297261055543
5250	630	-206.296225005916
5250	689.999	-144.13428340761
5250	690	-204.133247357983
5250	750	-201.970269710049
5250	810	-199.807292062116
5250	870	-197.644314414182
5250	89.9987	-105.764070701833
5250	90	-165.763023837317
5250	90.0002	-165.763016627392
5250	930	-195.481336766249
5250	990	-193.318359118315
5310	-1050	156.486606247957
5310	-1110	214.323628600024
5310	-1170	272.16065095209
5310	-1230	329.997673304157
5310	-1290	387.834695656223
5310	-1350	445.67171800829
5310	-1410	563.508740360356
5310	-1470	741.345762712423
5310	-150	-111.068729033041
5310	-210	-113.231706680974
5310	-210.001	-53.2327427306017
5310	-270	-115.394684328908
5310	-2730	815.92323210582
5310	-2790	333.760254457886
5310	-2850	211.597276809953
5310	-29.9998	-166.742766527248
5310	-2910	149.434299162019
5310	-2970	87.2713215140858
5310	-30	-166.742773737174
5310	-30.0013	-106.743820601689
5310	-3030	25.1083438661523
5310	-3090	-37.0546337817811
5310	-3150	-99.2176114297147
5310	-3210	-161.380589077648
5310	-3270	-223.543566725582
5310	-330	-57.5576619768411
5310	-3330	-225.706544373515
5310	-3390	-287.869522021449
5310	-3450	-350.032499669382
5310	-3510	-352.195477317316
5310	-3570	-414.358454965249
5310	-3630	-416.521432613182
5310	-3690	-478.684410261116
5310	-3750	-480.847387909049
5310	-3810	-543.010365556983
5310	-3870	-605.173343204916
5310	-390	-59.7206396247747
5310	-3930	-607.33632085285
5310	-3990	-609.499298500783
5310	-4050	-671.662276148717
5310	-4110	-673.82525379665
5310	-4170	-675.988231444584
5310	-4230	-678.151209092517
5310	-4290	-680.314186740451
5310	-4350	-682.477164388384
5310	-4410	-684.640142036318
5310	-4470	-626.803119684251
5310	-450	-61.8836172727082
5310	-4530	-628.966097332185
5310	-4590	-571.129074980118
5310	-4650	-573.292052628052
5310	-4710	-515.455030275985
5310	-4770	-517.618007923919
5310	-4830	-519.780985571852
5310	-4890	-521.943963219785
5310	-4950	-464.106940867719
5310	-5010	-466.269918515653
5310	-5070	-468.432896163586
5310	-510	-64.0465949206416
5310	-5130	-410.595873811519
5310	-5190	-412.758851459453
5310	-5250	-414.921829107386
5310	-5310	-417.08480675532
5310	-5370	-419.247784403253
5310	-5430	-421.410762051187
5310	-5490	-423.57373969912
5310	-5550	-425.736717347054
5310	-5610	-427.899694994987
5310	-5670	-370.062672642921
5310	-570	-6.20957256857514
5310	-5730	-372.225650290854
5310	-5790	-314.388627938788
5310	-5850	-316.551605586721
5310	-5910	-258.714583234655
5310	-5970	-200.877560882588
5310	-630	-8.37255021650856
5310	-690	-10.5355278644421
5310	-750	47.3014944876245
5310	-810	45.138516839691
5310	-870	102.975539191758
5310	-89.9987	-108.905704520592
5310	-89.9998	-168.905744175182
5310	-90	-168.905751385107
5310	-90.0005	-108.905769409921
5310	-930	100.812561543824
5310	-990	158.649583895891
5310	1050	-247.809176074371
5310	1110	-245.646198426438
5310	1170	-243.483220778504
5310	1230	-241.320243130571
5310	1290	-239.157265482637
5310	1350	-236.994287834704
5310	1410	-234.83131018677
5310	1470	-292.668332538837
5310	150	-160.253840793373
5310	1530	-290.505354890903
5310	1590	-288.34237724297
5310	1650	-286.179399595036
5310	1710	-344.016421947103
5310	1770	-341.853444299169
5310	1830	-339.690466651236
5310	1890	-337.527489003302
5310	1950	-335.364511355369
5310	2010	-333.201533707436
5310	2070	-331.038556059502
5310	210	-158.09086314544
5310	2130	-328.875578411569
5310	2190	-266.712600763635
5310	2250	-264.549623115702
5310	2310	-202.386645467768
5310	2370	-200.223667819835
5310	2430	-138.060690171901
5310	2490	-75.8977125239677
5310	2550	46.2652651239657
5310	2610	168.428242771899
5310	2670	770.591220419833
5310	270	-215.927885497506
5310	270.001	-155.927849447879
5310	29.9987	-104.580842953756
5310	30	-164.57979608924
5310	30.0002	-164.579788879315
5310	329.999	-153.7659438992
5310	330	-213.764907849573
5310	330.001	-153.764871799945
5310	389.999	-151.602966251267
5310	390	-211.601930201639
5310	390.001	-151.601894152012
5310	449.999	-149.439988603333
5310	450	-209.438952553706
5310	450.001	-149.438916504079
5310	509.999	-147.2770109554
5310	510	-207.275974905773
5310	569.999	-145.114033307466
5310	570	-205.112997257839
5310	630	-202.950019609906
5310	690	-200.787041961972
5310	750	-198.624064314039
5310	810	-196.461086666105
5310	870	-194.298109018172
5310	90	-162.416818441307
5310	90.0002	-162.416811231381
5310	930	-192.135131370238
5310	990	-189.972153722305
5370	-1050	159.832811643967
5370	-1110	217.669833996034
5370	-1170	275.506856348101
5370	-1230	333.343878700167
5370	-1290	391.180901052234
5370	-1350	449.0179234043
5370	-1410	566.854945756367
5370	-1470	804.691968108433
5370	-150	-167.72252363703
5370	-210	-109.885501284964
5370	-270	-112.048478932897
5370	-270.001	-52.0495149825248
5370	-2730	819.26943750183
5370	-2790	457.106459853897
5370	-2850	274.943482205963
5370	-29.9998	-163.396561131238
5370	-2910	152.78050455803
5370	-2970	90.6175269100962
5370	-30	-163.396568341163
5370	-3030	28.4545492621627
5370	-3090	-33.7084283857707
5370	-3150	-95.8714060337043
5370	-3210	-158.034383681638
5370	-3270	-220.197361329571
5370	-330	-114.211456580831
5370	-3330	-222.360338977505
5370	-3390	-284.523316625438
5370	-3450	-346.686294273372
5370	-3510	-348.849271921305
5370	-3570	-411.012249569239
5370	-3630	-473.175227217172
5370	-3690	-475.338204865106
5370	-3750	-537.501182513039
5370	-3810	-539.664160160973
5370	-3870	-601.827137808906
5370	-390	-56.3744342287642
5370	-3930	-603.990115456839
5370	-3990	-666.153093104773
5370	-4050	-668.316070752706
5370	-4110	-670.47904840064
5370	-4170	-672.642026048573
5370	-4230	-674.805003696507
5370	-4290	-736.96798134444
5370	-4350	-739.130958992374
5370	-4410	-681.293936640307
5370	-4470	-683.456914288241
5370	-450	-58.5374118766978
5370	-4530	-685.619891936174
5370	-4590	-687.782869584108
5370	-4650	-689.945847232041
5370	-4710	-692.108824879975
5370	-4770	-694.271802527908
5370	-4830	-696.434780175842
5370	-4890	-698.597757823775
5370	-4950	-580.760735471709
5370	-5010	-522.923713119642
5370	-5070	-465.086690767575
5370	-510	-60.7003895246312
5370	-510.001	-0.701425574258678
5370	-5130	-467.249668415509
5370	-5190	-469.412646063442
5370	-5250	-471.575623711376
5370	-5310	-473.73860135931
5370	-5370	-475.901579007243
5370	-5430	-478.064556655176
5370	-5490	-480.22753430311
5370	-5550	-422.390511951043
5370	-5610	-424.553489598977
5370	-5670	-426.71646724691
5370	-570	-62.8633671725647
5370	-5730	-368.879444894844
5370	-5790	-311.042422542777
5370	-5850	-313.205400190711
5370	-5910	-255.368377838644
5370	-5970	-197.531355486578
5370	-630	-5.02634482049814
5370	-690	-7.18932246843167
5370	-750	50.6476998836349
5370	-810	48.4847222357014
5370	-870	106.321744587768
5370	-89.9998	-165.559538779171
5370	-90	-165.559545989097
5370	-90.0013	-105.560592853613
5370	-930	104.158766939834
5370	-990	161.995789291901
5370	1050	-244.462970678361
5370	1110	-242.299993030427
5370	1170	-240.137015382494
5370	1230	-237.97403773456
5370	1290	-235.811060086627
5370	1350	-233.648082438693
5370	1410	-291.48510479076
5370	1470	-289.322127142826
5370	150	-216.907635397363
5370	150.001	-156.907599347736
5370	1530	-287.159149494893
5370	1590	-284.996171846959
5370	1650	-342.833194199026
5370	1710	-340.670216551092
5370	1770	-338.507238903159
5370	1830	-336.344261255226
5370	1890	-334.181283607292
5370	1950	-332.018305959359
5370	2010	-329.855328311425
5370	2070	-327.692350663492
5370	209.999	-154.745693799057
5370	210	-214.74465774943
5370	2130	-325.529373015558
5370	2190	-323.366395367625
5370	2250	-261.203417719691
5370	2310	-259.040440071758
5370	2370	-196.877462423824
5370	2430	-134.714484775891
5370	2490	-72.5515071279573
5370	2550	-10.3885294800239
5370	2610	171.77444816791
5370	2670	773.937425815843
5370	269.999	-152.582716151123
5370	270	-212.581680101496
5370	30	-161.23359069323
5370	30.0002	-161.233583483304
5370	330	-210.418702453563
5370	390	-208.255724805629
5370	450	-206.092747157695
5370	510	-203.929769509762
5370	570	-201.766791861829
5370	630	-199.603814213895
5370	690	-197.440836565962
5370	750	-195.277858918028
5370	810	-193.114881270095
5370	870	-250.951903622161
5370	870.001	-190.951867572534
5370	90	-159.070613045296
5370	90.0002	-159.070605835371
5370	929.999	-188.789962023855
5370	930	-248.788925974228
5370	930.001	-188.7888899246
5370	989.999	-186.626984375922
5370	990	-246.625948326294
5430	-1050	223.179017039978
5430	-1110	221.016039392044
5430	-1170	278.853061744111
5430	-1230	336.690084096177
5430	-1290	394.527106448244
5430	-1350	452.36412880031
5430	-1410	630.201151152377
5430	-150	-164.37631824102
5430	-150.001	-104.377354290647
5430	-210	-166.539295888953
5430	-270	-108.702273536887
5430	-2790	640.452665249907
5430	-2850	398.289687601974
5430	-29.9998	-160.050355735227
5430	-2910	156.12670995404
5430	-2970	93.9637323061066
5430	-30	-160.050362945153
5430	-3030	31.8007546581731
5430	-3090	-30.3622229897603
5430	-3150	-92.5252006376938
5430	-3210	-154.688178285627
5430	-3270	-216.851155933561
5430	-330	-110.86525118482
5430	-330.001	-50.8662872344478
5430	-3330	-219.014133581494
5430	-3390	-281.177111229428
5430	-3450	-343.340088877361
5430	-3510	-345.503066525295
5430	-3570	-407.666044173228
5430	-3630	-469.829021821162
5430	-3690	-471.991999469095
5430	-3750	-534.154977117029
5430	-3810	-536.317954764962
5430	-3870	-598.480932412896
5430	-390	-113.028228832754
5430	-3930	-660.643910060829
5430	-3990	-662.806887708762
5430	-4050	-664.969865356696
5430	-4110	-667.132843004629
5430	-4170	-729.295820652563
5430	-4230	-731.458798300496
5430	-4290	-733.62177594843
5430	-4350	-735.784753596363
5430	-4410	-737.947731244297
5430	-4470	-740.11070889223
5430	-450	-55.1912064806874
5430	-4530	-742.273686540164
5430	-4590	-744.436664188097
5430	-4650	-746.599641836031
5430	-4710	-748.762619483964
5430	-4770	-810.925597131898
5430	-4830	-813.088574779831
5430	-4890	-755.251552427765
5430	-4950	-697.414530075698
5430	-5010	-519.577507723632
5430	-5070	-521.740485371565
5430	-510	-57.3541841286208
5430	-5130	-463.903463019499
5430	-5190	-466.066440667432
5430	-5250	-468.229418315366
5430	-5310	-470.392395963299
5430	-5370	-532.555373611232
5430	-5430	-474.718351259166
5430	-5490	-476.881328907099
5430	-5550	-479.044306555033
5430	-5610	-421.207284202966
5430	-5670	-423.3702618509
5430	-570	-59.5171617765543
5430	-5730	-365.533239498833
5430	-5790	-367.696217146767
5430	-5850	-309.8591947947
5430	-5910	-252.022172442634
5430	-5970	-194.185150090567
5430	-630	-1.68013942448772
5430	-690	-3.84311707242125
5430	-750	53.9939052796453
5430	-810	51.8309276317118
5430	-870	109.667949983778
5430	-89.9998	-162.213333383161
5430	-90	-162.213340593086
5430	-930	107.504972335845
5430	-990	165.341994687911
5430	1050	-241.11676528235
5430	1110	-238.953787634417
5430	1170	-236.790809986483
5430	1230	-234.62783233855
5430	1290	-232.464854690616
5430	1350	-230.301877042683
5430	1410	-288.13889939475
5430	1470	-285.975921746816
5430	149.999	-153.56246605098
5430	150	-213.561430001353
5430	1530	-283.812944098883
5430	1590	-281.649966450949
5430	1650	-339.486988803016
5430	1710	-337.324011155082
5430	1770	-335.161033507149
5430	1830	-392.998055859215
5430	1890	-390.835078211282
5430	1950	-388.672100563348
5430	2010	-386.509122915415
5430	2070	-384.346145267481
5430	210	-211.398452353419
5430	2130	-322.183167619548
5430	2190	-320.020189971614
5430	2250	-317.857212323681
5430	2310	-255.694234675747
5430	2370	-193.531257027814
5430	2430	-131.36827937988
5430	2490	-69.2053017319469
5430	2550	-7.04232408401344
5430	2610	115.12065356392
5430	2670	777.283631211854
5430	270	-209.235474705486
5430	29.9995	-157.887403322033
5430	30	-217.887385297219
5430	30.0002	-217.887378087294
5430	30.0013	-157.887338432704
5430	330	-207.072497057552
5430	390	-204.909519409619
5430	450	-202.746541761685
5430	510	-260.583564113752
5430	510.001	-200.583528064124
5430	569.999	-198.421622515446
5430	570	-258.420586465818
5430	570.001	-198.420550416191
5430	629.999	-196.258644867512
5430	630	-256.257608817885
5430	630.001	-196.257572768257
5430	689.999	-194.095667219579
5430	690	-254.094631169951
5430	690.001	-194.094595120324
5430	749.999	-191.932689571645
5430	750	-251.931653522018
5430	750.001	-191.93161747239
5430	809.999	-189.769711923712
5430	810	-249.768675874084
5430	869.999	-187.606734275778
5430	870	-247.605698226151
5430	89.9987	-155.725454513802
5430	90	-215.724407649286
5430	90.0002	-215.72440043936
5430	930	-245.442720578217
5430	990	-243.279742930284
5490	-1050	166.525222435988
5490	-1110	224.362244788055
5490	-1170	282.199267140121
5490	-1230	340.036289492188
5490	-1290	397.873311844254
5490	-1350	515.710334196321
5490	-1410	693.547356548387
5490	-150	-161.03011284501
5490	-210	-163.193090492943
5490	-210.001	-103.19412654257
5490	-270	-165.356068140876
5490	-2850	521.635892997984
5490	-29.9998	-216.704150339217
5490	-2910	219.47291535005
5490	-2970	97.3099377021171
5490	-30	-216.704157549143
5490	-30.0005	-156.704175573956
5490	-3030	35.1469600541835
5490	-3090	-27.0160175937499
5490	-3150	-89.1789952416834
5490	-3210	-151.341972889617
5490	-3270	-213.50495053755
5490	-330	-107.51904578881
5490	-3330	-215.667928185484
5490	-3390	-277.830905833417
5490	-3450	-339.993883481351
5490	-3510	-402.156861129284
5490	-3570	-404.319838777218
5490	-3630	-466.482816425151
5490	-3690	-528.645794073085
5490	-3750	-530.808771721018
5490	-3810	-592.971749368952
5490	-3870	-595.134727016885
5490	-390	-109.682023436743
5490	-390.001	-49.6830594863709
5490	-3930	-657.297704664819
5490	-3990	-659.460682312752
5490	-4050	-661.623659960686
5490	-4110	-723.786637608619
5490	-4170	-725.949615256553
5490	-4230	-728.112592904486
5490	-4290	-790.275570552419
5490	-4350	-792.438548200353
5490	-4410	-794.601525848286
5490	-4470	-796.76450349622
5490	-450	-111.845001084677
5490	-4530	-798.927481144153
5490	-4590	-801.090458792087
5490	-4650	-803.25343644002
5490	-4710	-805.416414087954
5490	-4770	-807.579391735887
5490	-4830	-809.742369383821
5490	-4890	-811.905347031754
5490	-4950	-754.068324679688
5490	-5010	-576.231302327621
5490	-5070	-518.394279975555
5490	-510	-54.0079787326104
5490	-5130	-520.557257623488
5490	-5190	-522.720235271422
5490	-5250	-524.883212919355
5490	-5310	-527.046190567289
5490	-5370	-529.209168215222
5490	-5430	-531.372145863156
5490	-5490	-533.535123511089
5490	-5550	-475.698101159023
5490	-5610	-477.861078806956
5490	-5670	-420.024056454889
5490	-570	-56.1709563805439
5490	-5730	-422.187034102823
5490	-5790	-364.350011750756
5490	-5850	-306.51298939869
5490	-5910	-248.675967046623
5490	-5970	-130.838944694557
5490	-630	1.6660659715227
5490	-690	-0.496911676410832
5490	-750	57.3401106756558
5490	-810	55.1771330277222
5490	-870	113.014155379789
5490	-89.9998	-158.867127987151
5490	-90	-158.867135197076
5490	-930	110.851177731855
5490	-990	168.688200083922
5490	-990.001	228.688164034294
5490	1050	-237.77055988634
5490	1110	-235.607582238407
5490	1170	-233.444604590473
5490	1230	-231.281626942539
5490	1290	-229.118649294606
5490	1350	-226.955671646672
5490	1410	-284.792693998739
5490	1470	-282.629716350806
5490	150	-210.215224605342
5490	1530	-280.466738702872
5490	1590	-278.303761054939
5490	1650	-336.140783407005
5490	1710	-333.977805759072
5490	1770	-391.814828111138
5490	1830	-389.651850463205
5490	1890	-387.488872815271
5490	1950	-385.325895167338
5490	2010	-383.162917519404
5490	2070	-380.999939871471
5490	210	-208.052246957409
5490	2130	-378.836962223537
5490	2190	-316.673984575604
5490	2250	-314.51100692767
5490	2310	-252.348029279737
5490	2370	-190.185051631803
5490	2430	-128.02207398387
5490	2490	-65.8590963359364
5490	2550	-3.69611868800303
5490	2610	58.4668589599305
5490	2670	780.629836607864
5490	270	-265.889269309475
5490	270.001	-205.889233259848
5490	29.9987	-154.542226765725
5490	30	-214.541179901209
5490	30.0002	-214.541172691284
5490	329.999	-203.727327711169
5490	330	-263.726291661542
5490	330.001	-203.726255611914
5490	389.999	-201.564350063236
5490	390	-261.563314013608
5490	390.001	-201.563277963981
5490	449.999	-199.401372415302
5490	450	-259.400336365675
5490	509.999	-197.238394767369
5490	510	-257.237358717741
5490	570	-255.074381069808
5490	630	-252.911403421874
5490	690	-250.748425773941
5490	750	-248.585448126007
5490	810	-246.422470478074
5490	870	-244.25949283014
5490	90	-212.378202253276
5490	90.0002	-212.37819504335
5490	930	-242.096515182207
5490	990	-239.933537534273
5550	-1050	169.871427831999
5550	-1110	227.708450184065
5550	-1170	285.545472536132
5550	-1230	343.382494888198
5550	-1290	401.219517240265
5550	-1350	519.056539592331
5550	-1410	756.893561944398
5550	-150	-157.683907448999
5550	-210	-159.846885096933
5550	-270	-162.009862744866
5550	-270.001	-102.010898794494
5550	-2850	764.982098393994
5550	-29.9998	-213.357944943207
5550	-2910	282.819120746061
5550	-2970	100.656143098127
5550	-30	-213.357952153132
5550	-30.0013	-153.358999017648
5550	-3030	38.4931654501939
5550	-3090	-23.6698121977395
5550	-3150	-85.832789845673
5550	-3210	-147.995767493606
5550	-3270	-210.15874514154
5550	-330	-164.172840392799
5550	-3330	-212.321722789473
5550	-3390	-274.484700437407
5550	-3450	-336.64767808534
5550	-3510	-398.810655733274
5550	-3570	-400.973633381207
5550	-3630	-463.136611029141
5550	-3690	-525.299588677074
5550	-3750	-527.462566325008
5550	-3810	-589.625543972941
5550	-3870	-591.788521620875
5550	-390	-106.335818040733
5550	-3930	-653.951499268808
5550	-3990	-656.114476916742
5550	-4050	-718.277454564675
5550	-4110	-720.440432212609
5550	-4170	-722.603409860542
5550	-4230	-784.766387508476
5550	-4290	-786.929365156409
5550	-4350	-789.092342804342
5550	-4410	-791.255320452276
5550	-4470	-853.41829810021
5550	-450	-108.498795688667
5550	-4530	-855.581275748143
5550	-4590	-857.744253396076
5550	-4650	-859.90723104401
5550	-4710	-862.070208691943
5550	-4770	-864.233186339877
5550	-4830	-866.39616398781
5550	-4890	-868.559141635744
5550	-4950	-810.722119283677
5550	-5010	-572.885096931611
5550	-5070	-515.048074579544
5550	-510	-50.6617733365999
5550	-5130	-517.211052227478
5550	-5190	-519.374029875411
5550	-5250	-521.537007523345
5550	-5310	-523.699985171278
5550	-5370	-525.862962819212
5550	-5430	-528.025940467145
5550	-5490	-530.188918115079
5550	-5550	-532.351895763012
5550	-5610	-474.514873410945
5550	-5670	-476.677851058879
5550	-570	-52.8247509845335
5550	-5730	-418.840828706813
5550	-5790	-361.003806354746
5550	-5850	-303.166784002679
5550	-5910	-185.329761650613
5550	-630	5.01227136753312
5550	-690	2.84929371959959
5550	-750	60.6863160716662
5550	-810	58.5233384237326
5550	-870	116.360360775799
5550	-89.9998	-215.52092259114
5550	-90	-215.520929801066
5550	-90.0005	-155.520947825879
5550	-930	114.197383127866
5550	-990	172.034405479932
5550	1050	-234.42435449033
5550	1110	-232.261376842396
5550	1170	-230.098399194463
5550	1230	-227.935421546529
5550	1290	-225.772443898596
5550	1350	-223.609466250662
5550	1410	-281.446488602729
5550	1470	-279.283510954795
5550	150	-206.869019209332
5550	1530	-277.120533306862
5550	1590	-274.957555658928
5550	1650	-332.794578010995
5550	1710	-330.631600363061
5550	1770	-388.468622715128
5550	1830	-386.305645067194
5550	1890	-384.142667419261
5550	1950	-381.979689771327
5550	2010	-379.816712123394
5550	2070	-377.65373447546
5550	210	-264.706041561398
5550	2130	-375.490756827527
5550	2190	-373.327779179593
5550	2250	-311.16480153166
5550	2310	-309.001823883727
5550	2370	-246.838846235793
5550	2430	-184.67586858786
5550	2490	-122.512890939926
5550	2550	-0.349913291992607
5550	2610	61.8130643559409
5550	2670	783.976042003874
5550	269.999	-202.544099963092
5550	270	-262.543063913465
5550	30	-211.194974505199
5550	30.0002	-211.194967295273
5550	330	-260.380086265531
5550	390	-258.217108617598
5550	450	-256.054130969664
5550	510	-253.891153321731
5550	570	-251.728175673797
5550	630	-249.565198025864
5550	690	-247.40222037793
5550	750	-245.239242729997
5550	810	-243.076265082063
5550	870	-240.91328743413
5550	90	-209.031996857265
5550	90.0002	-209.03198964734
5550	930	-238.750309786196
5550	990	-236.587332138263
5610	-1050	173.217633228009
5610	-1110	231.054655580076
5610	-1170	288.891677932142
5610	-1230	346.728700284209
5610	-1290	404.565722636275
5610	-1350	522.402744988342
5610	-150	-214.337702052989
5610	-210	-156.500679700922
5610	-270	-158.663657348856
5610	-29.9998	-210.011739547196
5610	-2910	526.165326142071
5610	-2970	164.002348494138
5610	-30	-210.011746757122
5610	-3030	41.8393708462044
5610	-3090	-20.3236068017291
5610	-3150	-82.4865844496626
5610	-3210	-144.649562097596
5610	-3270	-206.81253974553
5610	-330	-160.826634996789
5610	-3330	-208.975517393463
5610	-3390	-271.138495041396
5610	-3450	-333.30147268933
5610	-3510	-395.464450337263
5610	-3570	-397.627427985197
5610	-3630	-459.79040563313
5610	-3690	-521.953383281064
5610	-3750	-524.116360928997
5610	-3810	-586.279338576931
5610	-3870	-588.442316224864
5610	-390	-102.989612644723
5610	-3930	-650.605293872798
5610	-3990	-712.768271520731
5610	-4050	-714.931249168665
5610	-4110	-717.094226816598
5610	-4170	-779.257204464532
5610	-4230	-781.420182112465
5610	-4290	-783.583159760399
5610	-4350	-845.746137408332
5610	-4410	-847.909115056266
5610	-4470	-850.072092704199
5610	-450	-105.152590292656
5610	-4530	-852.235070352133
5610	-4590	-854.398048000066
5610	-4650	-856.561025647999
5610	-4710	-858.724003295933
5610	-4770	-860.886980943866
5610	-4830	-863.0499585918
5610	-4890	-865.212936239733
5610	-4950	-807.375913887667
5610	-5010	-569.5388915356
5610	-5070	-571.701869183534
5610	-510	-47.3155679405895
5610	-5130	-573.864846831467
5610	-5190	-576.027824479401
5610	-5250	-578.190802127334
5610	-5310	-580.353779775268
5610	-5370	-582.516757423201
5610	-5430	-584.679735071135
5610	-5490	-526.842712719068
5610	-5550	-529.005690367002
5610	-5610	-531.168668014935
5610	-5670	-473.331645662869
5610	-570	-49.478545588523
5610	-570.001	10.5204183618496
5610	-5730	-415.494623310802
5610	-5790	-357.657600958736
5610	-5850	-299.820578606669
5610	-5910	418.016443745398
5610	-630	-51.6415232364565
5610	-690	6.19549911561
5610	-750	64.0325214676766
5610	-810	61.8695438197431
5610	-870	119.70656617181
5610	-89.9998	-212.17471719513
5610	-90	-212.174724405055
5610	-90.0013	-152.175771269571
5610	-930	117.543588523876
5610	-990	175.380610875943
5610	1050	-231.078149094319
5610	1110	-168.915171446386
5610	1170	-166.752193798452
5610	1230	-164.589216150519
5610	1290	-222.426238502585
5610	1350	-220.263260854652
5610	1410	-218.100283206718
5610	1470	-275.937305558785
5610	149.999	-203.523849862949
5610	150	-263.522813813321
5610	1530	-273.774327910851
5610	1590	-271.611350262918
5610	1650	-329.448372614984
5610	1710	-327.285394967051
5610	1770	-385.122417319117
5610	1830	-382.959439671184
5610	1890	-380.79646202325
5610	1950	-438.633484375317
5610	2010	-436.470506727384
5610	2070	-434.30752907945
5610	209.999	-201.360872215015
5610	210	-261.359836165388
5610	2130	-372.144551431516
5610	2190	-369.981573783583
5610	2250	-367.818596135649
5610	2310	-305.655618487716
5610	2370	-243.492640839783
5610	2430	-181.329663191849
5610	2490	-119.166685543916
5610	2550	-57.0037078959822
5610	2610	125.158269751951
5610	2670	727.322247399885
5610	270	-259.196858517454
5610	30	-207.848769109188
5610	30.0002	-207.848761899263
5610	330	-257.033880869521
5610	390	-254.870903221587
5610	450	-252.707925573654
5610	510	-310.54494792572
5610	510.001	-250.544911876093
5610	569.999	-248.383006327414
5610	570	-308.381970277787
5610	570.001	-248.381934228159
5610	629.999	-246.220028679481
5610	630	-306.218992629853
5610	630.001	-246.218956580226
5610	689.999	-244.057051031547
5610	690	-304.05601498192
5610	690.001	-244.055978932293
5610	749.999	-241.894073383614
5610	750	-301.893037333987
5610	750.001	-241.893001284359
5610	809.999	-239.73009573568
5610	810	-239.730059686053
5610	870	-237.56708203812
5610	89.9995	-205.685809486068
5610	90	-265.685791461255
5610	90.0002	-265.685784251329
5610	90.0013	-205.685744596739
5610	930	-235.404104390186
5610	990	-233.241126742253
5670	-1050	236.56383862402
5670	-1110	294.400860976086
5670	-1170	292.237883328153
5670	-1230	350.074905680219
5670	-1290	407.911928032286
5670	-1350	585.748950384352
5670	-150	-210.991496656978
5670	-150.001	-150.992532706606
5670	-210	-213.154474304912
5670	-270	-155.317451952845
5670	-29.9998	-206.665534151186
5670	-2910	709.511531538082
5670	-2970	167.348553890148
5670	-30	-206.665541361111
5670	-3030	105.185576242215
5670	-3090	-16.9774014057185
5670	-3150	-79.1403790536521
5670	-3210	-141.303356701585
5670	-3270	-143.466334349519
5670	-330	-157.480429600779
5670	-3330	-205.629311997452
5670	-3390	-267.792289645386
5670	-3450	-329.955267293319
5670	-3510	-392.118244941253
5670	-3570	-394.281222589186
5670	-3630	-456.44420023712
5670	-3690	-518.607177885053
5670	-3750	-580.770155532987
5670	-3810	-582.93313318092
